WKT,Status,x,y,Block
"POINT (4.51380374684066 34.6546146937487)",Piling,4.5138037460,34.6546146900,E3
"POINT (4.51379884090612 34.6546739913195)",Piling,4.5137988400,34.6546739900,E3
"POINT (4.51414027511785 34.6514607830744)",Piling,4.5141402750,34.6514607800,E3
"POINT (4.51413546968198 34.6515200807825)",Piling,4.5141354690,34.6515200800,E3
"POINT (4.51412959033827 34.6515919543055)",Piling,4.5141295900,34.6515919500,E3
"POINT (4.5141236115045 34.6516638177423)",Piling,4.5141236110,34.6516638100,E3
"POINT (4.51411773986572 34.651736606711)",Piling,4.5141177390,34.6517366000,E3
"POINT (4.51411176974553 34.6518093756443)",Piling,4.5141117690,34.6518093700,E3
"POINT (4.51410589040182 34.6518812491674)",Piling,4.5141058900,34.6518812400,E3
"POINT (4.51409991156808 34.6519531126042)",Piling,4.5140999110,34.6519531100,E3
"POINT (4.5140939414479 34.6520258815376)",Piling,4.5140939410,34.6520258800,E3
"POINT (4.51408807081774 34.6520986605572)",Piling,4.5140880700,34.6520986600,E3
"POINT (4.514082091984 34.652170523994)",Piling,4.5140820920,34.6521705200,E3
"POINT (4.5140772865481 34.6522298217021)",Piling,4.5140772860,34.6522298200,E3
"POINT (4.51407332743431 34.6522777970324)",Piling,4.5140733270,34.6522777900,E3
"POINT (4.51406852199843 34.6523370947405)",Piling,4.5140685220,34.6523370900,E3
"POINT (4.51406254316467 34.6524089581773)",Piling,4.5140625430,34.6524089500,E3
"POINT (4.51405667253451 34.652481737197)",Piling,4.5140566720,34.6524817300,E3
"POINT (4.5140507014057 34.6525545160793)",Piling,4.5140507010,34.6525545100,E3
"POINT (4.51404472257196 34.6526263795161)",Piling,4.5140447220,34.6526263700,E3
"POINT (4.51403884322825 34.6526982530392)",Piling,4.5140388430,34.6526982500,E3
"POINT (4.51403287310807 34.6527710219726)",Piling,4.5140328730,34.6527710200,E3
"POINT (4.51402700247791 34.6528438009922)",Piling,4.5140270020,34.6528438000,E3
"POINT (4.51402102364417 34.652915664429)",Piling,4.5140210230,34.6529156600,E3
"POINT (4.51401514430046 34.6529875379521)",Piling,4.5140151440,34.6529875300,E3
"POINT (4.51401033886456 34.6530468356602)",Piling,4.5140103380,34.6530468300,E3
"POINT (4.51400637975077 34.6530948109905)",Piling,4.5140063790,34.6530948100,E3
"POINT (4.51400147482483 34.6531540986123)",Piling,4.5140014740,34.6531540900,E3
"POINT (4.51399559548112 34.6532259721354)",Piling,4.5139955950,34.6532259700,E3
"POINT (4.51398971613741 34.6532978456584)",Piling,4.5139897160,34.6532978400,E3
"POINT (4.51398374601723 34.6533706145918)",Piling,4.5139837460,34.6533706100,E3
"POINT (4.51397777589704 34.6534433835252)",Piling,4.5139777750,34.6534433800,E3
"POINT (4.51397189655333 34.6535152570482)",Piling,4.5139718960,34.6535152500,E3
"POINT (4.513966016201 34.6535871405203)",Piling,4.5139660160,34.6535871400,E3
"POINT (4.51396004608081 34.6536599094537)",Piling,4.5139600460,34.6536599000,E3
"POINT (4.51395407596063 34.6537326783871)",Piling,4.5139540760,34.6537326700,E3
"POINT (4.51394819661692 34.6538045519101)",Piling,4.5139481960,34.6538045500,E3
"POINT (4.51394339118101 34.6538638496182)",Piling,4.5139433910,34.6538638400,E3
"POINT (4.51393943206722 34.6539118249485)",Piling,4.5139394320,34.6539118200,E3
"POINT (4.51393452714129 34.6539711125704)",Piling,4.5139345270,34.6539711100,E3
"POINT (4.51392864779758 34.6540429860934)",Piling,4.5139286470,34.6540429800,E3
"POINT (4.5139226776774 34.6541157550268)",Piling,4.5139226770,34.6541157500,E3
"POINT (4.51391670755721 34.6541885239602)",Piling,4.5139167070,34.6541885200,E3
"POINT (4.5139108282135 34.6542603974832)",Piling,4.5139108280,34.6542603900,E3
"POINT (4.51390494886979 34.6543322710063)",Piling,4.5139049480,34.6543322700,E3
"POINT (4.51389897774098 34.6544050498887)",Piling,4.5138989770,34.6544050400,E3
"POINT (4.51389300762079 34.6544778188221)",Piling,4.5138930070,34.6544778100,E3
"POINT (4.51388712827708 34.6545496923451)",Piling,4.5138871280,34.6545496900,E3
"POINT (4.51388124893337 34.6546215658682)",Piling,4.5138812480,34.6546215600,E3
"POINT (4.51387634400744 34.65468085349)",Piling,4.5138763440,34.6546808500,E3
"POINT (4.51421777721057 34.6514676551939)",Piling,4.5142177770,34.6514676500,E3
"POINT (4.51421297177466 34.651526952902)",Piling,4.5142129710,34.6515269500,E3
"POINT (4.51420709243095 34.6515988264251)",Piling,4.5142070920,34.6515988200,E3
"POINT (4.51420121308724 34.6516706999481)",Piling,4.5142012130,34.6516706900,E3
"POINT (4.51419524296706 34.6517434688815)",Piling,4.5141952430,34.6517434600,E3
"POINT (4.51418927284687 34.6518162378149)",Piling,4.5141892720,34.6518162300,E3
"POINT (4.51418339350317 34.6518881113379)",Piling,4.5141833930,34.6518881100,E3
"POINT (4.5141774146694 34.6519599747747)",Piling,4.5141774140,34.6519599700,E3
"POINT (4.51417154403927 34.6520327537944)",Piling,4.5141715440,34.6520327500,E3
"POINT (4.51416557391909 34.6521055227277)",Piling,4.5141655730,34.6521055200,E3
"POINT (4.51415959508532 34.6521773861645)",Piling,4.5141595950,34.6521773800,E3
"POINT (4.51415478864082 34.6522366938216)",Piling,4.5141547880,34.6522366900,E3
"POINT (4.51415083053565 34.6522846592029)",Piling,4.5141508300,34.6522846500,E3
"POINT (4.51414602409112 34.6523439668601)",Piling,4.5141460240,34.6523439600,E3
"POINT (4.51414014474741 34.6524158403831)",Piling,4.5141401440,34.6524158400,E3
"POINT (4.51413417462723 34.6524886093165)",Piling,4.5141341740,34.6524886000,E3
"POINT (4.51412820450704 34.6525613782499)",Piling,4.5141282040,34.6525613700,E3
"POINT (4.51412232516333 34.6526332517729)",Piling,4.5141223250,34.6526332500,E3
"POINT (4.51411634632959 34.6527051152097)",Piling,4.5141163460,34.6527051100,E3
"POINT (4.51411047569944 34.6527778942294)",Piling,4.5141104750,34.6527778900,E3
"POINT (4.51410450557925 34.6528506631627)",Piling,4.5141045050,34.6528506600,E3
"POINT (4.51409852674549 34.6529225265995)",Piling,4.5140985260,34.6529225200,E3
"POINT (4.51409264740177 34.6529944001226)",Piling,4.5140926470,34.6529944000,E3
"POINT (4.51408784095727 34.6530537077797)",Piling,4.5140878410,34.6530537000,E3
"POINT (4.51408388285211 34.653101673161)",Piling,4.5140838820,34.6531016700,E3
"POINT (4.51407907640758 34.6531609808181)",Piling,4.5140790760,34.6531609800,E3
"POINT (4.51407309757384 34.6532328442549)",Piling,4.5140730970,34.6532328400,E3
"POINT (4.51406721823013 34.653304717778)",Piling,4.5140672180,34.6533047100,E3
"POINT (4.51406124810994 34.6533774867113)",Piling,4.5140612480,34.6533774800,E3
"POINT (4.51405527798976 34.6534502556447)",Piling,4.5140552780,34.6534502500,E3
"POINT (4.51404939864605 34.6535221291678)",Piling,4.5140493980,34.6535221200,E3
"POINT (4.51404351930231 34.6535940026908)",Piling,4.5140435190,34.6535940000,E3
"POINT (4.51403754918213 34.6536667716242)",Piling,4.5140375490,34.6536667700,E3
"POINT (4.51403157906194 34.6537395405576)",Piling,4.5140315790,34.6537395400,E3
"POINT (4.51402569971823 34.6538114140807)",Piling,4.5140256990,34.6538114100,E3
"POINT (4.51402089327373 34.6538707217378)",Piling,4.5140208930,34.6538707200,E3
"POINT (4.51401693516857 34.6539186871191)",Piling,4.5140169350,34.6539186800,E3
"POINT (4.514012029234 34.6539779846899)",Piling,4.5140120290,34.6539779800,E3
"POINT (4.51400614989029 34.654049858213)",Piling,4.5140061490,34.6540498500,E3
"POINT (4.51400017977011 34.6541226271463)",Piling,4.5140001790,34.6541226200,E3
"POINT (4.51399420964993 34.6541953960797)",Piling,4.5139942090,34.6541953900,E3
"POINT (4.51398833030622 34.6542672696028)",Piling,4.5139883300,34.6542672600,E3
"POINT (4.51398245096251 34.6543391431258)",Piling,4.5139824510,34.6543391400,E3
"POINT (4.51397648084229 34.6544119120592)",Piling,4.5139764800,34.6544119100,E3
"POINT (4.51397051072211 34.6544846809926)",Piling,4.5139705100,34.6544846800,E3
"POINT (4.5139646313784 34.6545565545157)",Piling,4.5139646310,34.6545565500,E3
"POINT (4.51395875203469 34.6546284280387)",Piling,4.5139587520,34.6546284200,E3
"POINT (4.51395394659881 34.6546877257468)",Piling,4.5139539460,34.6546877200,E3
"POINT (4.51429528031188 34.6514745173644)",Piling,4.5142952800,34.6514745100,E3
"POINT (4.51429047487601 34.6515338150725)",Piling,4.5142904740,34.6515338100,E3
"POINT (4.5142845955323 34.6516056885956)",Piling,4.5142845950,34.6516056800,E3
"POINT (4.51427871618856 34.6516775621186)",Piling,4.5142787160,34.6516775600,E3
"POINT (4.51427274606837 34.651750331052)",Piling,4.5142727460,34.6517503300,E3
"POINT (4.51426677493956 34.6518231099344)",Piling,4.5142667740,34.6518231000,E3
"POINT (4.51426089559585 34.6518949834575)",Piling,4.5142608950,34.6518949800,E3
"POINT (4.51425501625214 34.6519668569805)",Piling,4.5142550160,34.6519668500,E3
"POINT (4.51424904613196 34.6520396259139)",Piling,4.5142490460,34.6520396200,E3
"POINT (4.51424307601177 34.6521123948473)",Piling,4.5142430760,34.6521123900,E3
"POINT (4.51423719666806 34.6521842683703)",Piling,4.5142371960,34.6521842600,E3
"POINT (4.51423229174213 34.6522435559922)",Piling,4.5142322910,34.6522435500,E3
"POINT (4.51422833262834 34.6522915313225)",Piling,4.5142283320,34.6522915300,E3
"POINT (4.51422352719246 34.6523508290306)",Piling,4.5142235270,34.6523508200,E3
"POINT (4.51421764784875 34.6524227025536)",Piling,4.5142176470,34.6524227000,E3
"POINT (4.51421167772854 34.652495471487)",Piling,4.5142116770,34.6524954700,E3
"POINT (4.51420570760836 34.6525682404204)",Piling,4.5142057070,34.6525682400,E3
"POINT (4.51419982725602 34.6526401238925)",Piling,4.5141998270,34.6526401200,E3
"POINT (4.51419394791231 34.6527119974155)",Piling,4.5141939470,34.6527119900,E3
"POINT (4.51418797779212 34.6527847663489)",Piling,4.5141879770,34.6527847600,E3
"POINT (4.51418200767194 34.6528575352823)",Piling,4.5141820070,34.6528575300,E3
"POINT (4.51417612832823 34.6529294088053)",Piling,4.5141761280,34.6529294000,E3
"POINT (4.51417014949449 34.6530012722421)",Piling,4.5141701490,34.6530012700,E3
"POINT (4.51416534405859 34.6530605699502)",Piling,4.5141653440,34.6530605700,E3
"POINT (4.5141613849448 34.6531085452805)",Piling,4.5141613840,34.6531085400,E3
"POINT (4.51415657950892 34.6531678429886)",Piling,4.5141565790,34.6531678400,E3
"POINT (4.51415060067515 34.6532397064254)",Piling,4.5141506000,34.6532397000,E3
"POINT (4.51414472133144 34.6533115799485)",Piling,4.5141447210,34.6533115700,E3
"POINT (4.51413875121126 34.6533843488819)",Piling,4.5141387510,34.6533843400,E3
"POINT (4.51413278109107 34.6534571178152)",Piling,4.5141327810,34.6534571100,E3
"POINT (4.51412690174736 34.6535289913383)",Piling,4.5141269010,34.6535289900,E3
"POINT (4.51412102240365 34.6536008648614)",Piling,4.5141210220,34.6536008600,E3
"POINT (4.51411505127484 34.6536736437438)",Piling,4.5141150510,34.6536736400,E3
"POINT (4.51410908115466 34.6537464126771)",Piling,4.5141090810,34.6537464100,E3
"POINT (4.51410320181095 34.6538182862002)",Piling,4.5141032010,34.6538182800,E3
"POINT (4.51409839637504 34.6538775839083)",Piling,4.5140983960,34.6538775800,E3
"POINT (4.51409443726125 34.6539255592386)",Piling,4.5140944370,34.6539255500,E3
"POINT (4.51408953233532 34.6539848468604)",Piling,4.5140895320,34.6539848400,E3
"POINT (4.51408365299161 34.6540567203835)",Piling,4.5140836530,34.6540567200,E3
"POINT (4.51407768287143 34.6541294893169)",Piling,4.5140776820,34.6541294800,E3
"POINT (4.51407171275124 34.6542022582502)",Piling,4.5140717120,34.6542022500,E3
"POINT (4.51406583340753 34.6542741317733)",Piling,4.5140658330,34.6542741300,E3
"POINT (4.51405995406382 34.6543460052964)",Piling,4.5140599540,34.6543460000,E3
"POINT (4.51405398293501 34.6544187841788)",Piling,4.5140539820,34.6544187800,E3
"POINT (4.51404801281482 34.6544915531121)",Piling,4.5140480120,34.6544915500,E3
"POINT (4.51404213347111 34.6545634266352)",Piling,4.5140421330,34.6545634200,E3
"POINT (4.51403625412741 34.6546353001582)",Piling,4.5140362540,34.6546353000,E3
"POINT (4.5140314486915 34.6546945978664)",Piling,4.5140314480,34.6546945900,E3
"POINT (4.51437288189463 34.6514813995702)",Piling,4.5143728810,34.6514813900,E3
"POINT (4.51436797696869 34.651540687192)",Piling,4.5143679770,34.6515406800,E3
"POINT (4.51436209762498 34.6516125607151)",Piling,4.5143620970,34.6516125600,E3
"POINT (4.51435621828128 34.6516844342382)",Piling,4.5143562180,34.6516844300,E3
"POINT (4.51435024816109 34.6517572031715)",Piling,4.5143502480,34.6517572000,E3
"POINT (4.51434427804091 34.6518299721049)",Piling,4.5143442780,34.6518299700,E3
"POINT (4.5143383986972 34.651901845628)",Piling,4.5143383980,34.6519018400,E3
"POINT (4.51433251935349 34.651973719151)",Piling,4.5143325190,34.6519737100,E3
"POINT (4.5143265492333 34.6520464880844)",Piling,4.5143265490,34.6520464800,E3
"POINT (4.51432057911312 34.6521192570178)",Piling,4.5143205790,34.6521192500,E3
"POINT (4.51431469976938 34.6521911305409)",Piling,4.5143146990,34.6521911300,E3
"POINT (4.51430979383484 34.6522504281117)",Piling,4.5143097930,34.6522504200,E3
"POINT (4.51430583572968 34.652298393493)",Piling,4.5143058350,34.6522983900,E3
"POINT (4.51430102928515 34.6523577011501)",Piling,4.5143010290,34.6523577000,E3
"POINT (4.51429514994144 34.6524295746732)",Piling,4.5142951490,34.6524295700,E3
"POINT (4.51428917982126 34.6525023436065)",Piling,4.5142891790,34.6525023400,E3
"POINT (4.51428320970107 34.6525751125399)",Piling,4.5142832090,34.6525751100,E3
"POINT (4.51427733035736 34.652646986063)",Piling,4.5142773300,34.6526469800,E3
"POINT (4.51427145101365 34.652718859586)",Piling,4.5142714510,34.6527188500,E3
"POINT (4.51426548089347 34.6527916285194)",Piling,4.5142654800,34.6527916200,E3
"POINT (4.51425951077329 34.6528643974528)",Piling,4.5142595100,34.6528643900,E3
"POINT (4.51425363142957 34.6529362709759)",Piling,4.5142536310,34.6529362700,E3
"POINT (4.51424765259581 34.6530081344127)",Piling,4.5142476520,34.6530081300,E3
"POINT (4.5142428461513 34.6530674420698)",Piling,4.5142428460,34.6530674400,E3
"POINT (4.51423888804614 34.6531154074511)",Piling,4.5142388880,34.6531154000,E3
"POINT (4.51423408160161 34.6531747151082)",Piling,4.5142340810,34.6531747100,E3
"POINT (4.5142282022579 34.6532465886312)",Piling,4.5142282020,34.6532465800,E3
"POINT (4.51422222342416 34.653318452068)",Piling,4.5142222230,34.6533184500,E3
"POINT (4.514216352794 34.6533912310877)",Piling,4.5142163520,34.6533912300,E3
"POINT (4.51421038267382 34.653464000021)",Piling,4.5142103820,34.6534640000,E3
"POINT (4.51420440384008 34.6535358634578)",Piling,4.5142044030,34.6535358600,E3
"POINT (4.51419852449634 34.6536077369809)",Piling,4.5141985240,34.6536077300,E3
"POINT (4.51419255437616 34.6536805059143)",Piling,4.5141925540,34.6536805000,E3
"POINT (4.51418658425597 34.6537532748476)",Piling,4.5141865840,34.6537532700,E3
"POINT (4.51418070491226 34.6538251483707)",Piling,4.5141807040,34.6538251400,E3
"POINT (4.51417589846776 34.6538844560278)",Piling,4.5141758980,34.6538844500,E3
"POINT (4.5141719403626 34.6539324214091)",Piling,4.5141719400,34.6539324200,E3
"POINT (4.51416713492669 34.6539917191172)",Piling,4.5141671340,34.6539917100,E3
"POINT (4.51416115508432 34.654063592503)",Piling,4.5141611550,34.6540635900,E3
"POINT (4.51415518496414 34.6541363614364)",Piling,4.5141551850,34.6541363600,E3
"POINT (4.51414931433399 34.654209140456)",Piling,4.5141493140,34.6542091400,E3
"POINT (4.51414333550025 34.6542810038928)",Piling,4.5141433350,34.6542810000,E3
"POINT (4.51413745615654 34.6543528774159)",Piling,4.5141374560,34.6543528700,E3
"POINT (4.51413148603632 34.6544256463493)",Piling,4.5141314860,34.6544256400,E3
"POINT (4.51412551591614 34.6544984152827)",Piling,4.5141255150,34.6544984100,E3
"POINT (4.51411963657243 34.6545702888057)",Piling,4.5141196360,34.6545702800,E3
"POINT (4.51411375722872 34.6546421623288)",Piling,4.5141137570,34.6546421600,E3
"POINT (4.51410895179284 34.6547014600369)",Piling,4.5141089510,34.6547014600,E3
"POINT (4.51445038499594 34.6514882617407)",Piling,4.5144503850,34.6514882600,E3
"POINT (4.51444548007004 34.6515475493626)",Piling,4.5144454800,34.6515475400,E3
"POINT (4.51443960072633 34.6516194228856)",Piling,4.5144396000,34.6516194200,E3
"POINT (4.51443372138262 34.6516912964087)",Piling,4.5144337210,34.6516912900,E3
"POINT (4.51442775126241 34.6517640653421)",Piling,4.5144277510,34.6517640600,E3
"POINT (4.51442178013359 34.6518368442245)",Piling,4.5144217800,34.6518368400,E3
"POINT (4.51441590078988 34.6519087177475)",Piling,4.5144159000,34.6519087100,E3
"POINT (4.51441002144617 34.6519805912706)",Piling,4.5144100210,34.6519805900,E3
"POINT (4.51440405132599 34.652053360204)",Piling,4.5144040510,34.6520533600,E3
"POINT (4.5143980812058 34.6521261291373)",Piling,4.5143980810,34.6521261200,E3
"POINT (4.51439220186209 34.6521980026604)",Piling,4.5143922010,34.6521980000,E3
"POINT (4.51438729693616 34.6522572902822)",Piling,4.5143872960,34.6522572900,E3
"POINT (4.51438333782237 34.6523052656125)",Piling,4.5143833370,34.6523052600,E3
"POINT (4.51437853238649 34.6523645633206)",Piling,4.5143785320,34.6523645600,E3
"POINT (4.51437265304279 34.6524364368437)",Piling,4.5143726530,34.6524364300,E3
"POINT (4.5143666829226 34.6525092057771)",Piling,4.5143666820,34.6525092000,E3
"POINT (4.51436071280239 34.6525819747104)",Piling,4.5143607120,34.6525819700,E3
"POINT (4.51435483345868 34.6526538482335)",Piling,4.5143548330,34.6526538400,E3
"POINT (4.51434895411497 34.6527257217566)",Piling,4.5143489540,34.6527257200,E3
"POINT (4.51434298298615 34.652798500639)",Piling,4.5143429830,34.6527985000,E3
"POINT (4.51433701286597 34.6528712695723)",Piling,4.5143370120,34.6528712600,E3
"POINT (4.51433113352226 34.6529431430954)",Piling,4.5143311330,34.6529431400,E3
"POINT (4.51432525417855 34.6530150166185)",Piling,4.5143252540,34.6530150100,E3
"POINT (4.51432034925262 34.6530743042403)",Piling,4.5143203490,34.6530743000,E3
"POINT (4.51431639013883 34.6531222795706)",Piling,4.5143163900,34.6531222700,E3
"POINT (4.51431158470295 34.6531815772787)",Piling,4.5143115840,34.6531815700,E3
"POINT (4.51430570535924 34.6532534508017)",Piling,4.5143057050,34.6532534500,E3
"POINT (4.51429982601553 34.6533253243248)",Piling,4.5142998260,34.6533253200,E3
"POINT (4.51429385589532 34.6533980932582)",Piling,4.5142938550,34.6533980900,E3
"POINT (4.51428788577513 34.6534708621916)",Piling,4.5142878850,34.6534708600,E3
"POINT (4.51428200643142 34.6535427357146)",Piling,4.5142820060,34.6535427300,E3
